stateId,country,state,GDP,countryId
50803,US,Oregon,"238,687",39
50804,Spain,Levante,0,36
50805,US,Oregon,"238,687",39
50806,US,Oregon,"238,687",39
50807,US,Oregon,"238,687",39
50808,US,Oregon,"238,687",39
50809,US,Washington,"559,011",39
50810,US,Washington,"559,011",39
50811,France,Provence,0,15
50812,Spain,Northern Spain,0,36
50813,Spain,Northern Spain,0,36
50814,France,Languedoc-Roussillon,0,15
50815,Australia,Australia Other,0,3
50816,Australia,Australia Other,0,3
50817,Argentina,Mendoza Province,0,1
50818,Argentina,Mendoza Province,0,1
50819,France,Burgundy,0,15
50820,Australia,South Australia,0,3
50821,Australia,South Australia,0,3
50822,Argentina,Mendoza Province,0,1
50823,Australia,Australia Other,0,3
50824,Spain,Northern Spain,0,36
50825,France,Languedoc-Roussillon,0,15
50826,France,Loire Valley,0,15
50827,France,France Other,0,15
50828,US,California,"2,935,332",39
50829,Portugal,Península de Setúbal,0,31
50830,US,California,"2,935,332",39
50831,US,Washington,"559,011",39
50832,US,Washington,"559,011",39
50833,Italy,Veneto,0,22
50834,US,California,"2,935,332",39
50835,Morocco,Morocco,0,28
50836,Uruguay,Progreso,0,41
50837,Portugal,Tejo,0,31
50838,Portugal,Dão,0,31
50839,US,California,"2,935,332",39
50840,US,California,"2,935,332",39
50841,US,California,"2,935,332",39
50842,France,Bordeaux,0,15
50843,US,California,"2,935,332",39
50844,US,Idaho,"76,187",39
50845,Chile,Casablanca Valley,0,9
50846,US,California,"2,935,332",39
50847,Italy,Veneto,0,22
50848,Turkey,Ankara,0,38
50849,Turkey,Ankara,0,38
50850,US,Washington,"559,011",39
50851,France,France Other,0,15
50852,US,California,"2,935,332",39
50853,Portugal,Alentejano,0,31
50854,Argentina,Mendoza Province,0,1
50855,Argentina,Mendoza Province,0,1
50856,New Zealand,Hawke's Bay,0,29
50857,France,Alsace,0,15
50858,France,Burgundy,0,15
50859,US,Oregon,"238,687",39
50860,US,Oregon,"238,687",39
50861,US,Oregon,"238,687",39
50862,New Zealand,Central Otago,0,29
50863,New Zealand,Marlborough,0,29
50864,US,California,"2,935,332",39
50865,US,Oregon,"238,687",39
50866,France,Burgundy,0,15
50867,Chile,Maipo Valley,0,9
50868,Chile,Maipo Valley,0,9
50869,France,Burgundy,0,15
50870,Chile,Maipo Valley,0,9
50871,Italy,Lombardy,0,22
50872,Italy,Northeastern Italy,0,22
50873,Italy,Northeastern Italy,0,22
50874,Italy,Veneto,0,22
50875,Italy,Northeastern Italy,0,22
50876,Italy,Veneto,0,22
50877,France,Bordeaux,0,15
50878,France,Bordeaux,0,15
50879,France,Bordeaux,0,15
50880,France,Bordeaux,0,15
50881,US,Oregon,"238,687",39
50882,US,California,"2,935,332",39
50883,France,Burgundy,0,15
50884,Spain,Catalonia,0,36
50885,US,California,"2,935,332",39
50886,US,Washington,"559,011",39
50887,Australia,Victoria,0,3
50888,Spain,Central Spain,0,36
50889,Spain,Northern Spain,0,36
50890,Spain,Northern Spain,0,36
50891,South Africa,Western Cape,0,35
50892,South Africa,Western Cape,0,35
50893,France,Rhône Valley,0,15
50894,US,California,"2,935,332",39
50895,South Africa,Western Cape,0,35
50896,US,Washington,"559,011",39
50897,Bulgaria,Thracian Valley,0,7
50898,Italy,Piedmont,0,22
50899,Georgia,Kakheti,0,16
50900,US,Oregon,"238,687",39
50901,Argentina,Other,0,1
50902,US,Oregon,"238,687",39
50903,Portugal,Dão,0,31
50904,Australia,Victoria,0,3
50905,Australia,South Australia,0,3
50906,Italy,Piedmont,0,22
50907,US,California,"2,935,332",39
50908,Argentina,Mendoza Province,0,1
50909,Portugal,Port,0,31
50910,Portugal,Lisboa,0,31
50911,France,Burgundy,0,15
50912,France,Burgundy,0,15
50913,France,Burgundy,0,15
50914,France,Burgundy,0,15
50915,Argentina,Mendoza Province,0,1
50916,Argentina,Mendoza Province,0,1
50917,Australia,Victoria,0,3
50918,US,California,"2,935,332",39
50919,US,California,"2,935,332",39
50920,US,California,"2,935,332",39
50921,US,Washington,"559,011",39
50922,Australia,South Australia,0,3
50923,South Africa,Franschhoek,0,35
50924,France,Bordeaux,0,15
50925,US,Washington,"559,011",39
50926,Germany,Pfalz,0,17
50927,Germany,Pfalz,0,17
50928,Spain,Northern Spain,0,36
50929,France,Bordeaux,0,15
50930,US,Washington,"559,011",39
50931,South Africa,Stellenbosch,0,35
50932,US,Washington,"559,011",39
50933,France,Bordeaux,0,15
50934,Spain,Andalucia,0,36
50935,Spain,Andalucia,0,36
50936,France,Bordeaux,0,15
50937,US,Oregon,"238,687",39
50938,US,Oregon,"238,687",39
50939,Austria,Österreichischer Sekt,0,4
50940,US,California,"2,935,332",39
50941,US,Oregon,"238,687",39
50942,US,California,"2,935,332",39
50943,US,California,"2,935,332",39
50944,US,California,"2,935,332",39
50945,France,Alsace,0,15
50946,France,Champagne,0,15
50947,France,Champagne,0,15
50948,France,Alsace,0,15
50949,France,Bordeaux,0,15
50950,France,Bordeaux,0,15
50951,France,Bordeaux,0,15
50952,France,Bordeaux,0,15
50953,France,Bordeaux,0,15
50954,France,Bordeaux,0,15
50955,France,Bordeaux,0,15
50956,France,Bordeaux,0,15
50957,France,Bordeaux,0,15
50958,France,Bordeaux,0,15
50959,France,Bordeaux,0,15
50960,US,Oregon,"238,687",39
50961,US,Oregon,"238,687",39
50962,US,California,"2,935,332",39
50963,Italy,Piedmont,0,22
50964,Italy,Lombardy,0,22
50965,US,California,"2,935,332",39
50966,France,Champagne,0,15
50967,US,Washington,"559,011",39
50968,US,Washington,"559,011",39
50969,France,Rhône Valley,0,15
50970,France,Bordeaux,0,15
50971,France,Bordeaux,0,15
50972,France,Bordeaux,0,15
50973,France,Bordeaux,0,15
50974,US,California,"2,935,332",39
50975,Chile,Maule Valley,0,9
50976,France,Loire Valley,0,15
50977,France,Loire Valley,0,15
50978,France,Loire Valley,0,15
50979,Spain,Levante,0,36
50980,US,California,"2,935,332",39
50981,US,Washington,"559,011",39
50982,US,Washington,"559,011",39
50983,Italy,Tuscany,0,22
50984,Italy,Tuscany,0,22
50985,US,California,"2,935,332",39
50986,Italy,Piedmont,0,22
50987,US,Washington,"559,011",39
50988,France,Loire Valley,0,15
50989,France,Bordeaux,0,15
50990,France,France Other,0,15
50991,France,Bordeaux,0,15
50992,France,Bordeaux,0,15
50993,France,Bordeaux,0,15
50994,France,Loire Valley,0,15
50995,France,France Other,0,15
50996,Chile,Colchagua Valley,0,9
50997,Bulgaria,Thracian Valley,0,7
50998,US,Washington,"559,011",39
50999,Italy,Piedmont,0,22
51000,Italy,Piedmont,0,22
51001,US,California,"2,935,332",39
51002,France,Alsace,0,15
51003,France,Bordeaux,0,15
51004,Chile,Central Valley,0,9
51005,Romania,Recas,0,32
51006,France,Alsace,0,15
51007,France,Alsace,0,15
51008,Portugal,Alentejano,0,31
51009,Italy,Piedmont,0,22
51010,US,California,"2,935,332",39
51011,US,California,"2,935,332",39
51012,US,California,"2,935,332",39
51013,Italy,Piedmont,0,22
51014,US,California,"2,935,332",39
51015,France,Alsace,0,15
51016,Italy,Piedmont,0,22
51017,US,California,"2,935,332",39
51018,US,Washington,"559,011",39
51019,US,California,"2,935,332",39
51020,US,Washington,"559,011",39
51021,Australia,Victoria,0,3
51022,Australia,Victoria,0,3
51023,South Africa,Western Cape,0,35
51024,US,California,"2,935,332",39
51025,US,California,"2,935,332",39
51026,Austria,Burgenland,0,4
51027,Chile,Colchagua Valley,0,9
51028,US,Washington,"559,011",39
51029,Austria,Niederösterreich,0,4
51030,US,California,"2,935,332",39
51031,US,California,"2,935,332",39
51032,Italy,Piedmont,0,22
51033,Australia,South Australia,0,3
51034,Australia,Western Australia,0,3
51035,South Africa,Hemel en Aarde,0,35
51036,Australia,Western Australia,0,3
51037,US,Washington,"559,011",39
51038,US,California,"2,935,332",39
51039,Austria,Wachau,0,4
51040,US,Washington,"559,011",39
51041,Canada,British Columbia,0,8
51042,US,California,"2,935,332",39
51043,US,Washington,"559,011",39
51044,France,Burgundy,0,15
51045,Australia,Western Australia,0,3
51046,Italy,Piedmont,0,22
51047,US,Oregon,"238,687",39
51048,US,California,"2,935,332",39
51049,France,Burgundy,0,15
51050,US,Oregon,"238,687",39
51051,US,California,"2,935,332",39
51052,Italy,Piedmont,0,22
51053,France,Burgundy,0,15
51054,Australia,South Australia,0,3
51055,US,Oregon,"238,687",39
51056,US,Oregon,"238,687",39
51057,Italy,Piedmont,0,22
51058,France,Burgundy,0,15
51059,Italy,Piedmont,0,22
51060,Australia,Western Australia,0,3
51061,US,Oregon,"238,687",39
51062,US,California,"2,935,332",39
51063,US,California,"2,935,332",39
51064,US,California,"2,935,332",39
51065,France,Burgundy,0,15
51066,Italy,Piedmont,0,22
51067,France,Burgundy,0,15
51068,France,Burgundy,0,15
51069,US,California,"2,935,332",39
51070,US,California,"2,935,332",39
51071,US,Oregon,"238,687",39
51072,France,Burgundy,0,15
51073,US,Washington,"559,011",39
51074,US,Washington,"559,011",39
51075,France,Burgundy,0,15
51076,France,Burgundy,0,15
51077,New Zealand,Waiheke Island,0,29
51078,US,Washington,"559,011",39
51079,US,Washington,"559,011",39
51080,New Zealand,Martinborough,0,29
51081,Portugal,Tejo,0,31
51082,France,Burgundy,0,15
51083,US,Washington,"559,011",39
51084,US,California,"2,935,332",39
51085,US,California,"2,935,332",39
51086,US,California,"2,935,332",39
51087,US,California,"2,935,332",39
51088,Italy,Tuscany,0,22
51089,US,California,"2,935,332",39
51090,US,Washington,"559,011",39
51091,Spain,Northern Spain,0,36
51092,Italy,Piedmont,0,22
51093,US,Washington,"559,011",39
51094,US,California,"2,935,332",39
51095,Italy,Piedmont,0,22
51096,US,California,"2,935,332",39
51097,US,California,"2,935,332",39
51098,US,Washington,"559,011",39
51099,US,Washington,"559,011",39
51100,US,Washington,"559,011",39
51101,Italy,Piedmont,0,22
51102,England,England,0,14
51103,Italy,Tuscany,0,22
51104,US,Washington,"559,011",39
51105,US,Washington,"559,011",39
51106,US,California,"2,935,332",39
51107,US,California,"2,935,332",39
51108,Chile,Maipo Valley,0,9
51109,Italy,Tuscany,0,22
51110,Italy,Piedmont,0,22
51111,Spain,Northern Spain,0,36
51112,Argentina,Other,0,1
51113,US,California,"2,935,332",39
51114,Spain,Central Spain,0,36
51115,US,Oregon,"238,687",39
51116,Italy,Piedmont,0,22
51117,Spain,Northern Spain,0,36
51118,France,Bordeaux,0,15
51119,France,Bordeaux,0,15
51120,US,California,"2,935,332",39
51121,US,Oregon,"238,687",39
51122,US,Oregon,"238,687",39
51123,Romania,Dealurile Munteniei,0,32
51124,US,California,"2,935,332",39
51125,Spain,Northern Spain,0,36
51126,Argentina,Other,0,1
51127,US,California,"2,935,332",39
51128,Portugal,Alentejano,0,31
51129,France,Loire Valley,0,15
51130,France,Loire Valley,0,15
51131,Spain,Northern Spain,0,36
51132,Italy,Piedmont,0,22
51133,US,California,"2,935,332",39
51134,Argentina,Mendoza Province,0,1
51135,Spain,Spain Other,0,36
51136,US,California,"2,935,332",39
51137,Serbia,Župa,0,33
51138,France,Rhône Valley,0,15
51139,US,California,"2,935,332",39
51140,US,California,"2,935,332",39
51141,US,California,"2,935,332",39
51142,US,California,"2,935,332",39
51143,US,Washington,"559,011",39
51144,US,Washington,"559,011",39
51145,Austria,Weinviertel,0,4
51146,US,California,"2,935,332",39
51147,US,California,"2,935,332",39
51148,US,California,"2,935,332",39
51149,Austria,Kremstal,0,4
51150,US,California,"2,935,332",39
51151,US,California,"2,935,332",39
51152,US,California,"2,935,332",39
51153,US,California,"2,935,332",39
51154,Canada,British Columbia,0,8
51155,Italy,Tuscany,0,22
51156,Italy,Tuscany,0,22
51157,US,California,"2,935,332",39
51158,US,California,"2,935,332",39
51159,France,Beaujolais,0,15
51160,France,Beaujolais,0,15
51161,Austria,Weinviertel,0,4
51162,US,Washington,"559,011",39
51163,Austria,Niederösterreich,0,4
51164,US,California,"2,935,332",39
51165,Austria,Burgenland,0,4
51166,US,California,"2,935,332",39
51167,France,Beaujolais,0,15
51168,Spain,Galicia,0,36
51169,France,Champagne,0,15
51170,France,Champagne,0,15
51171,US,Oregon,"238,687",39
51172,US,California,"2,935,332",39
51173,US,California,"2,935,332",39
51174,Portugal,Tejo,0,31
51175,France,Champagne,0,15
51176,US,Oregon,"238,687",39
51177,US,California,"2,935,332",39
51178,US,California,"2,935,332",39
51179,US,California,"2,935,332",39
51180,US,California,"2,935,332",39
51181,Italy,Veneto,0,22
51182,France,Alsace,0,15
51183,US,California,"2,935,332",39
51184,France,Beaujolais,0,15
51185,France,Beaujolais,0,15
51186,Australia,Victoria,0,3
51187,US,California,"2,935,332",39
51188,US,Oregon,"238,687",39
51189,US,California,"2,935,332",39
51190,France,Beaujolais,0,15
51191,US,California,"2,935,332",39
51192,US,California,"2,935,332",39
51193,Italy,Northeastern Italy,0,22
51194,US,California,"2,935,332",39
51195,Austria,Kremstal,0,4
51196,US,California,"2,935,332",39
51197,Austria,Burgenland,0,4
51198,US,California,"2,935,332",39
51199,US,Washington,"559,011",39
51200,US,Washington,"559,011",39
51201,US,California,"2,935,332",39
51202,Austria,Wagram,0,4
51203,US,California,"2,935,332",39
51204,US,California,"2,935,332",39
51205,Austria,Niederösterreich,0,4
51206,US,California,"2,935,332",39
51207,Italy,Northeastern Italy,0,22
51208,US,California,"2,935,332",39
51209,US,California,"2,935,332",39
51210,US,California,"2,935,332",39
51211,Italy,Central Italy,0,22
51212,US,California,"2,935,332",39
51213,Italy,Piedmont,0,22
51214,Italy,Northeastern Italy,0,22
51215,US,California,"2,935,332",39
51216,Argentina,Mendoza Province,0,1
51217,France,Provence,0,15
51218,US,California,"2,935,332",39
51219,US,California,"2,935,332",39
51220,US,California,"2,935,332",39
51221,Argentina,Mendoza Province,0,1
51222,US,California,"2,935,332",39
51223,US,Oregon,"238,687",39
51224,Italy,Tuscany,0,22
51225,Argentina,Mendoza Province,0,1
51226,Austria,Burgenland,0,4
51227,Italy,Central Italy,0,22
51228,Italy,Tuscany,0,22
51229,Austria,Burgenland,0,4
51230,US,Oregon,"238,687",39
51231,Spain,Levante,0,36
51232,Italy,Central Italy,0,22
51233,Spain,Northern Spain,0,36
51234,Argentina,Other,0,1
51235,Italy,Central Italy,0,22
51236,Italy,Central Italy,0,22
51237,Turkey,Ankara,0,38
51238,Uruguay,Canelones,0,41
51239,Portugal,Port,0,31
51240,US,California,"2,935,332",39
51241,Portugal,Lisboa,0,31
51242,Brazil,Pinto Bandeira,0,6
51243,France,Bordeaux,0,15
51244,France,Southwest France,0,15
51245,France,Bordeaux,0,15
51246,France,Bordeaux,0,15
51247,France,Bordeaux,0,15
51248,France,Southwest France,0,15
51249,France,Bordeaux,0,15
51250,US,California,"2,935,332",39
51251,France,France Other,0,15
51252,Portugal,Alentejano,0,31
51253,Portugal,Douro,0,31
51254,US,California,"2,935,332",39
51255,France,France Other,0,15
51256,US,Washington,"559,011",39
51257,Portugal,Douro,0,31
51258,Australia,South Australia,0,3
51259,Australia,South Australia,0,3
51260,US,California,"2,935,332",39
51261,Australia,Victoria,0,3
51262,Australia,South Australia,0,3
51263,US,California,"2,935,332",39
51264,US,California,"2,935,332",39
51265,Italy,Lombardy,0,22
51266,US,California,"2,935,332",39
51267,Argentina,Mendoza Province,0,1
51268,US,California,"2,935,332",39
51269,Argentina,Mendoza Province,0,1
51270,US,Oregon,"238,687",39
51271,France,Beaujolais,0,15
51272,Spain,Central Spain,0,36
51273,US,Oregon,"238,687",39
51274,Portugal,Douro,0,31
51275,US,Oregon,"238,687",39
51276,Italy,Lombardy,0,22
51277,Argentina,Mendoza Province,0,1
51278,US,California,"2,935,332",39
51279,Australia,Western Australia,0,3
51280,Portugal,Lisboa,0,31
51281,Italy,Lombardy,0,22
51282,France,Burgundy,0,15
51283,Italy,Southern Italy,0,22
51284,US,California,"2,935,332",39
51285,Italy,Sicily & Sardinia,0,22
51286,US,California,"2,935,332",39
51287,Italy,Southern Italy,0,22
51288,France,Burgundy,0,15
51289,France,Burgundy,0,15
51290,France,Burgundy,0,15
51291,Spain,Galicia,0,36
51292,Italy,Southern Italy,0,22
51293,Spain,Northern Spain,0,36
51294,US,Washington,"559,011",39
51295,US,California,"2,935,332",39
51296,Italy,Southern Italy,0,22
51297,US,Washington,"559,011",39
51298,US,California,"2,935,332",39
51299,US,California,"2,935,332",39
51300,France,Burgundy,0,15
51301,France,Rhône Valley,0,15
51302,US,Washington,"559,011",39
51303,Spain,Central Spain,0,36
51304,Italy,Sicily & Sardinia,0,22
51305,US,California,"2,935,332",39
51306,Greece,Santorini,0,18
51307,US,Washington,"559,011",39
51308,Greece,Amyndeon,0,18
51309,Italy,Southern Italy,0,22
51310,US,Washington,"559,011",39
51311,Argentina,Mendoza Province,0,1
51312,Austria,Burgenland,0,4
51313,US,Washington,"559,011",39
51314,Australia,South Australia,0,3
51315,New Zealand,Marlborough,0,29
51316,New Zealand,Martinborough,0,29
51317,Austria,Niederösterreich,0,4
51318,Austria,Burgenland,0,4
51319,Austria,Thermenregion,0,4
51320,France,Burgundy,0,15
51321,Italy,Tuscany,0,22
51322,Italy,Tuscany,0,22
51323,US,California,"2,935,332",39
51324,New Zealand,Nelson,0,29
51325,US,California,"2,935,332",39
51326,New Zealand,Central Otago,0,29
51327,US,California,"2,935,332",39
51328,New Zealand,Martinborough,0,29
51329,US,California,"2,935,332",39
51330,US,California,"2,935,332",39
51331,Italy,Tuscany,0,22
51332,US,California,"2,935,332",39
51333,Italy,Tuscany,0,22
51334,US,California,"2,935,332",39
51335,Italy,Tuscany,0,22
51336,Italy,Tuscany,0,22
51337,US,Washington,"559,011",39
51338,US,California,"2,935,332",39
51339,US,California,"2,935,332",39
51340,US,California,"2,935,332",39
51341,US,California,"2,935,332",39
51342,US,Washington,"559,011",39
51343,US,America,0,39
51344,Austria,Kremstal,0,4
51345,US,Washington,"559,011",39
51346,US,Washington,"559,011",39
51347,France,Provence,0,15
51348,Australia,South Australia,0,3
51349,South Africa,Simonsberg-Stellenbosch,0,35
51350,Australia,South Australia,0,3
51351,New Zealand,Marlborough,0,29
51352,US,Washington,"559,011",39
51353,France,Southwest France,0,15
51354,France,Alsace,0,15
51355,France,Alsace,0,15
51356,France,Alsace,0,15
51357,US,Oregon,"238,687",39
51358,Portugal,Alentejano,0,31
51359,US,Oregon,"238,687",39
51360,US,California,"2,935,332",39
51361,Spain,Northern Spain,0,36
51362,US,California,"2,935,332",39
51363,Portugal,Alentejano,0,31
51364,Australia,South Australia,0,3
51365,US,California,"2,935,332",39
51366,US,California,"2,935,332",39
51367,Portugal,Dão,0,31
51368,Portugal,Dão,0,31
51369,Portugal,Lisboa,0,31
51370,US,Oregon,"238,687",39
51371,US,Oregon,"238,687",39
51372,US,California,"2,935,332",39
51373,Spain,Northern Spain,0,36
51374,US,Oregon,"238,687",39
51375,US,California,"2,935,332",39
51376,Portugal,Port,0,31
51377,Portugal,Port,0,31
51378,US,Oregon,"238,687",39
51379,Portugal,Douro,0,31
51380,Portugal,Douro,0,31
51381,Italy,Northeastern Italy,0,22
51382,France,Alsace,0,15
51383,France,Provence,0,15
51384,Spain,Catalonia,0,36
51385,New Zealand,Marlborough,0,29
51386,Italy,Southern Italy,0,22
51387,US,Washington,"559,011",39
51388,US,California,"2,935,332",39
51389,Italy,Southern Italy,0,22
51390,Italy,Southern Italy,0,22
51391,Spain,Catalonia,0,36
51392,France,Provence,0,15
51393,Spain,Northern Spain,0,36
51394,France,Provence,0,15
51395,US,Washington,"559,011",39
51396,New Zealand,Marlborough,0,29
51397,Slovenia,Slovenska Istra,0,34
51398,US,California,"2,935,332",39
51399,US,California,"2,935,332",39
51400,France,Loire Valley,0,15
51401,France,Burgundy,0,15
51402,US,Oregon,"238,687",39
51403,US,California,"2,935,332",39
51404,US,Oregon,"238,687",39
51405,US,Oregon,"238,687",39
51406,Italy,Piedmont,0,22
51407,Australia,Victoria,0,3
51408,US,California,"2,935,332",39
51409,Italy,Piedmont,0,22
51410,US,Oregon,"238,687",39
51411,US,Oregon,"238,687",39
51412,US,California,"2,935,332",39
51413,France,Southwest France,0,15
51414,Italy,Piedmont,0,22
51415,Italy,Piedmont,0,22
51416,Portugal,Bairrada,0,31
51417,Italy,Piedmont,0,22
51418,Italy,Piedmont,0,22
51419,France,Champagne,0,15
51420,US,Oregon,"238,687",39
51421,Portugal,Lisboa,0,31
51422,Portugal,Douro,0,31
51423,US,California,"2,935,332",39
51424,US,California,"2,935,332",39
51425,Argentina,Mendoza Province,0,1
51426,France,Languedoc-Roussillon,0,15
51427,Chile,Colchagua Valley,0,9
51428,France,Burgundy,0,15
51429,US,California,"2,935,332",39
51430,Chile,Casablanca Valley,0,9
51431,Chile,Casablanca Valley,0,9
51432,Argentina,Mendoza Province,0,1
51433,Argentina,Mendoza Province,0,1
51434,Chile,Casablanca Valley,0,9
51435,Chile,Central Valley,0,9
51436,Chile,Bío Bío Valley,0,9
51437,Chile,Maipo Valley,0,9
51438,Chile,Maipo Valley,0,9
51439,US,Washington,"559,011",39
51440,Chile,Rapel Valley,0,9
51441,US,California,"2,935,332",39
51442,Italy,Central Italy,0,22
51443,US,Oregon,"238,687",39
51444,Italy,Veneto,0,22
51445,Spain,Levante,0,36
51446,Italy,Northeastern Italy,0,22
51447,Spain,Northern Spain,0,36
51448,France,Rhône Valley,0,15
51449,Italy,Central Italy,0,22
51450,Italy,Veneto,0,22
51451,France,Bordeaux,0,15
51452,France,Bordeaux,0,15
51453,US,Oregon,"238,687",39
51454,US,California,"2,935,332",39
51455,US,California,"2,935,332",39
51456,Italy,Central Italy,0,22
51457,France,Burgundy,0,15
51458,US,Washington,"559,011",39
51459,US,Washington,"559,011",39
51460,France,Burgundy,0,15
51461,France,Burgundy,0,15
51462,US,Washington,"559,011",39
51463,US,Washington,"559,011",39
51464,US,California,"2,935,332",39
51465,US,Washington,"559,011",39
51466,US,California,"2,935,332",39
51467,US,California,"2,935,332",39
51468,US,Washington,"559,011",39
51469,US,Washington,"559,011",39
51470,Spain,Andalucia,0,36
51471,US,California,"2,935,332",39
51472,France,Bordeaux,0,15
51473,US,California,"2,935,332",39
51474,US,California,"2,935,332",39
51475,US,Washington,"559,011",39
51476,US,California,"2,935,332",39
51477,US,Idaho,"76,187",39
51478,Argentina,Mendoza Province,0,1
51479,US,Washington,"559,011",39
51480,France,Bordeaux,0,15
51481,France,Bordeaux,0,15
51482,France,Burgundy,0,15
51483,France,Burgundy,0,15
51484,Portugal,Tejo,0,31
51485,Greece,Naoussa,0,18
51486,Portugal,Bairrada,0,31
51487,US,Washington,"559,011",39
51488,France,Burgundy,0,15
51489,France,Languedoc-Roussillon,0,15
51490,South Africa,Coastal Region,0,35
51491,South Africa,Paarl,0,35
51492,Greece,Epanomi,0,18
51493,Cyprus,Commandaria,0,12
51494,Germany,Mosel,0,17
51495,South Africa,Swartland,0,35
51496,Germany,Mosel,0,17
51497,Greece,Halkidiki,0,18
51498,Argentina,Mendoza Province,0,1
51499,US,Oregon,"238,687",39
51500,Greece,Drama,0,18
51501,Argentina,Mendoza Province,0,1
51502,Argentina,Mendoza Province,0,1
51503,Chile,Chile,0,9
51504,Spain,Galicia,0,36
51505,US,Oregon,"238,687",39
51506,Italy,Tuscany,0,22
51507,Italy,Tuscany,0,22
51508,France,Southwest France,0,15
51509,France,Southwest France,0,15
51510,France,Southwest France,0,15
51511,US,California,"2,935,332",39
51512,US,California,"2,935,332",39
51513,Spain,Catalonia,0,36
51514,Spain,Central Spain,0,36
51515,France,Rhône Valley,0,15
51516,France,Rhône Valley,0,15
51517,France,Southwest France,0,15
51518,France,Southwest France,0,15
51519,US,California,"2,935,332",39
51520,Chile,Colchagua Valley,0,9
51521,Spain,Northern Spain,0,36
51522,France,Southwest France,0,15
51523,France,Southwest France,0,15
51524,France,Southwest France,0,15
51525,US,California,"2,935,332",39
51526,US,California,"2,935,332",39
51527,US,Oregon,"238,687",39
51528,US,Oregon,"238,687",39
51529,Spain,Central Spain,0,36
51530,Spain,Northern Spain,0,36
51531,US,California,"2,935,332",39
51532,Italy,Sicily & Sardinia,0,22
51533,France,Alsace,0,15
51534,France,Bordeaux,0,15
51535,France,Bordeaux,0,15
51536,Moldova,Moldova,0,27
51537,US,California,"2,935,332",39
51538,Italy,Southern Italy,0,22
51539,France,Burgundy,0,15
51540,US,California,"2,935,332",39
51541,US,California,"2,935,332",39
51542,Spain,Northern Spain,0,36
51543,US,California,"2,935,332",39
51544,US,California,"2,935,332",39
51545,Spain,Northern Spain,0,36
51546,US,California,"2,935,332",39
51547,US,California,"2,935,332",39
51548,Italy,Sicily & Sardinia,0,22
51549,Italy,Sicily & Sardinia,0,22
51550,Italy,Sicily & Sardinia,0,22
51551,US,Oregon,"238,687",39
51552,France,Languedoc-Roussillon,0,15
51553,France,Alsace,0,15
51554,France,Alsace,0,15
51555,France,Alsace,0,15
51556,Moldova,Moldova,0,27
51557,Chile,Aconcagua Costa,0,9
51558,US,California,"2,935,332",39
51559,US,Oregon,"238,687",39
51560,US,California,"2,935,332",39
51561,US,California,"2,935,332",39
51562,US,California,"2,935,332",39
51563,Spain,Catalonia,0,36
51564,US,California,"2,935,332",39
51565,France,Alsace,0,15
51566,France,Bordeaux,0,15
51567,France,Bordeaux,0,15
51568,France,Alsace,0,15
51569,France,Alsace,0,15
51570,US,California,"2,935,332",39
51571,US,California,"2,935,332",39
51572,France,Alsace,0,15
51573,US,California,"2,935,332",39
51574,France,Alsace,0,15
51575,US,Oregon,"238,687",39
51576,US,California,"2,935,332",39
51577,France,Alsace,0,15
51578,US,California,"2,935,332",39
51579,US,Oregon,"238,687",39
51580,France,Alsace,0,15
51581,France,Bordeaux,0,15
51582,France,Bordeaux,0,15
51583,France,Bordeaux,0,15
51584,France,Alsace,0,15
51585,France,Alsace,0,15
51586,France,Alsace,0,15
51587,France,Alsace,0,15
51588,US,California,"2,935,332",39
51589,Italy,Northeastern Italy,0,22
51590,US,California,"2,935,332",39
51591,France,Alsace,0,15
51592,Italy,Northeastern Italy,0,22
51593,Portugal,Tejo,0,31
51594,Portugal,Port,0,31
51595,Italy,Northeastern Italy,0,22
51596,US,California,"2,935,332",39
51597,France,Alsace,0,15
51598,US,California,"2,935,332",39
51599,US,California,"2,935,332",39
51600,Italy,Northeastern Italy,0,22
51601,US,Oregon,"238,687",39
51602,Italy,Northeastern Italy,0,22
51603,Italy,Northeastern Italy,0,22
51604,US,California,"2,935,332",39
51605,US,California,"2,935,332",39
51606,US,Oregon,"238,687",39
51607,Italy,Northeastern Italy,0,22
51608,Italy,Northeastern Italy,0,22
51609,US,California,"2,935,332",39
51610,Argentina,Mendoza Province,0,1
51611,Australia,South Australia,0,3
51612,Argentina,Mendoza Province,0,1
51613,Australia,Victoria,0,3
51614,France,Alsace,0,15
51615,US,Oregon,"238,687",39
51616,Greece,Mavrodaphne of Patras,0,18
51617,Argentina,Mendoza Province,0,1
51618,Greece,Peloponnese,0,18
51619,US,Oregon,"238,687",39
51620,France,Southwest France,0,15
51621,Argentina,Mendoza Province,0,1
51622,US,California,"2,935,332",39
51623,South Africa,Wellington,0,35
51624,South Africa,Paarl,0,35
51625,South Africa,Stellenbosch,0,35
51626,South Africa,Tulbagh,0,35
51627,US,California,"2,935,332",39
51628,Cyprus,Pafos,0,12
51629,Greece,Atalanti Valley,0,18
51630,US,California,"2,935,332",39
51631,US,California,"2,935,332",39
51632,Argentina,Mendoza Province,0,1
51633,South Africa,Robertson,0,35
51634,Argentina,Mendoza Province,0,1
51635,Argentina,Other,0,1
51636,Argentina,Mendoza Province,0,1
51637,Argentina,Mendoza Province,0,1
51638,US,California,"2,935,332",39
51639,Greece,Attica,0,18
51640,France,Provence,0,15
